layer_id,value_text,occurrences,layer_has_ontology
"ACTIONS_EVENTS","Hands-on attention to patient's scalp","1","true"
"ACTIONS_EVENTS","Head bowed forward and down","1","true"
"ACTIONS_EVENTS","Head bowed forward, no other activity","1","true"
"ACTIONS_EVENTS","Head positioned forward","1","true"
"ACTIONS_EVENTS","Head positioned to expose the crown","1","true"
"ACTIONS_EVENTS","Head remains resting on cushion with minimal movement","1","true"
"ACTIONS_EVENTS","Head supported while device contacts under-chin area","1","true"
"ACTIONS_EVENTS","Head tilted downward for overhead scalp view","1","true"
"ACTIONS_EVENTS","Head tilted forward, hair sectioned back","1","true"
"ACTIONS_EVENTS","Head tilted forward/down, hair held back by band","1","true"
"ACTIONS_EVENTS","Instrument and gauze held against scalp","1","true"
"ACTIONS_EVENTS","Instrument and gauze held at the scalp","1","true"
"ACTIONS_EVENTS","Instrument applied around forehead and upper lip","1","true"
"ACTIONS_EVENTS","Instrument applied near forehead","1","true"
"ACTIONS_EVENTS","Instrument applied near hairline","1","true"
"ACTIONS_EVENTS","Instrument applied near nose while skin is steadied","1","true"
"ACTIONS_EVENTS","Instrument applied near the hairline","1","true"
"ACTIONS_EVENTS","Instrument applied near upper face","1","true"
"ACTIONS_EVENTS","Instrument being held near patient's cheek","1","true"
"ACTIONS_EVENTS","Instrument being held/applied near cheek","1","true"
"ACTIONS_EVENTS","Instrument being positioned near jaw/neck area","1","true"
"ACTIONS_EVENTS","Instrument being positioned near patient's chin skin","1","true"
"ACTIONS_EVENTS","Instrument handled at the frontal scalp","1","true"
"ACTIONS_EVENTS","Instrument held against chin skin while hand steadies face","1","true"
"ACTIONS_EVENTS","Instrument held against illuminated facial skin","1","true"
"ACTIONS_EVENTS","Instrument held against or immediately above the hair-covered head","1","true"
"ACTIONS_EVENTS","Instrument held against patient's cheek","1","true"
"ACTIONS_EVENTS","Instrument held and moved near facial skin with electrode probes in place","1","true"
"ACTIONS_EVENTS","Instrument held close to skin surface","1","true"
"ACTIONS_EVENTS","Instrument held near cheek skin during contact","1","true"
"ACTIONS_EVENTS","Instrument held near eyebrow area","1","true"
"ACTIONS_EVENTS","Instrument held near forehead or temple","1","true"
"ACTIONS_EVENTS","Instrument held near illuminated scalp while second person observes","1","true"
"ACTIONS_EVENTS","Instrument held near lower face","1","true"
"ACTIONS_EVENTS","Instrument held near nose, then hand at chin","1","true"
"ACTIONS_EVENTS","Instrument held near patient's cheek","1","true"
"ACTIONS_EVENTS","Instrument held near patient's cheek/chin","1","true"
"ACTIONS_EVENTS","Instrument held near patient's cheek/nose while gloved finger stabilizes skin","1","true"
"ACTIONS_EVENTS","Instrument held near patient's forehead","1","true"
"ACTIONS_EVENTS","Instrument held near skin marks; skin steadied","1","true"
"ACTIONS_EVENTS","Instrument held near skin with gauze pads placed","1","true"
"ACTIONS_EVENTS","Instrument held near skin, then dressing applied","1","true"
"ACTIONS_EVENTS","Instrument held near supported cheek","1","true"
"ACTIONS_EVENTS","Instrument held near the person's nose/face","1","true"
"ACTIONS_EVENTS","Instrument held to patient's face","1","true"
"ACTIONS_EVENTS","Instrument manipulated near scalp edge","1","true"
"ACTIONS_EVENTS","Instrument manipulation at scalp surface","1","true"
"ACTIONS_EVENTS","Instrument manipulation near patient head","1","true"
"ACTIONS_EVENTS","Instrument manipulation of tissue-like fragments","1","true"
"ACTIONS_EVENTS","Instrument manipulation on scalp under illumination","1","true"
"ACTIONS_EVENTS","Instrument moved across the client’s face","1","true"
"ACTIONS_EVENTS","Instrument positioned along the cheek with intermittent illumination","1","true"
"ACTIONS_EVENTS","Instrument positioned at the cheek","1","true"
"ACTIONS_EVENTS","Instrument positioned close to skin surface","1","true"
"ACTIONS_EVENTS","Instrument positioned near hairline","1","true"
"ACTIONS_EVENTS","Instrument positioned near skin","1","true"
"ACTIONS_EVENTS","Instrument positioned near skin while gauze is pressed","1","true"
"ACTIONS_EVENTS","Instrument positioned while gauze presses skin","1","true"
"ACTIONS_EVENTS","Instrument tip applied to skin","1","true"
"ACTIONS_EVENTS","Instrument tip brought into contact with skin","1","true"
"ACTIONS_EVENTS","Instrument tip brought near skin while hand stabilizes face","1","true"
"ACTIONS_EVENTS","Instrument tip brought toward scalp while skin is steadied","1","true"
"ACTIONS_EVENTS","Instrument tip contacting or approaching facial skin","1","true"
"ACTIONS_EVENTS","Instrument tip contacts the cheek","1","true"
"ACTIONS_EVENTS","Instrument tip held against facial skin","1","true"
"ACTIONS_EVENTS","Instrument tip held against jawline skin","1","true"
"ACTIONS_EVENTS","Instrument tip held against or near patient's skin","1","true"
"ACTIONS_EVENTS","Instrument tip held against skin","1","true"
"ACTIONS_EVENTS","Instrument tip held against skin surface","1","true"
"ACTIONS_EVENTS","Instrument tip held against/near cheek skin","1","true"
"ACTIONS_EVENTS","Instrument tip held close to skin surface","1","true"
"ACTIONS_EVENTS","Instrument tip held close to/against the skin","1","true"
"ACTIONS_EVENTS","Instrument tip held in contact with skin near jaw","1","true"
"ACTIONS_EVENTS","Instrument tip held near skin surface","1","true"
"ACTIONS_EVENTS","Instrument tip held/positioned at skin surface","1","true"
"ACTIONS_EVENTS","Instrument tip is positioned against the chin area","1","true"
"ACTIONS_EVENTS","Instrument tip placed against chin skin","1","true"
"ACTIONS_EVENTS","Instrument tip placed against skin near the chin","1","true"
"ACTIONS_EVENTS","Instrument tip positioned against cheek skin","1","true"
"ACTIONS_EVENTS","Instrument tip positioned against or near skin","1","true"
"ACTIONS_EVENTS","Instrument tip positioned against skin","1","true"
"ACTIONS_EVENTS","Instrument tip positioned against skin near chin","1","true"
"ACTIONS_EVENTS","Instrument tip positioned against/near cheek skin","1","true"
"ACTIONS_EVENTS","Instrument tip positioned against/near chin skin while a hand steadies the area","1","true"
"ACTIONS_EVENTS","Instrument tip positioned at chin skin","1","true"
"ACTIONS_EVENTS","Instrument tip positioned at/near patient's skin","1","true"
"ACTIONS_EVENTS","Instrument tip positioned at/near the skin surface","1","true"
"ACTIONS_EVENTS","Instrument tip positioned close to skin surface","1","true"
"ACTIONS_EVENTS","Instrument tip positioned near cheek/nose skin","1","true"
"ACTIONS_EVENTS","Instrument tip positioned near chin skin","1","true"
"ACTIONS_EVENTS","Instrument tip positioned near illuminated skin spot","1","true"
"ACTIONS_EVENTS","Instrument tip positioned near illuminated skin surface","1","true"
"ACTIONS_EVENTS","Instrument tip positioned near patient's cheek/nose area","1","true"
"ACTIONS_EVENTS","Instrument tip pressed to skin near jaw","1","true"
"ACTIONS_EVENTS","Instrument tip repeatedly applied to skin across facial/neck area","1","true"
"ACTIONS_EVENTS","Instruments applied to marked scalp","1","true"
"ACTIONS_EVENTS","Instruments applied to scalp surface","1","true"
"ACTIONS_EVENTS","Instruments held near scalp surface","1","true"
"ACTIONS_EVENTS","Instruments held over illuminated scalp area","1","true"
"ACTIONS_EVENTS","Instruments manipulating skin surface","1","true"
"ACTIONS_EVENTS","Item held near the face","1","true"
"ACTIONS_EVENTS","Laser beam directed onto facial skin","1","true"
"ACTIONS_EVENTS","Laser device positioned and applied over tattoo area","1","true"
"ACTIONS_EVENTS","Light device held against skin producing a bright point","1","true"
"ACTIONS_EVENTS","Man bending head forward and downward for the photo","1","true"
"ACTIONS_EVENTS","Man bowing his head forward for overhead photo","1","true"
"ACTIONS_EVENTS","Man bows his head","1","true"
"ACTIONS_EVENTS","Man holding head down/forward for scalp photo","1","true"
"ACTIONS_EVENTS","Man holding head tilted downward for scalp photo","1","true"
"ACTIONS_EVENTS","Man holding head tilted downward for the camera","1","true"
"ACTIONS_EVENTS","Man holds a left-facing profile pose","1","true"
"ACTIONS_EVENTS","Man holds instrument near reclined woman's face","1","true"
"ACTIONS_EVENTS","Man looks downward","1","true"
"ACTIONS_EVENTS","Man looks downward while posing","1","true"
"ACTIONS_EVENTS","Man lying still under illuminated red light panels","1","true"
"ACTIONS_EVENTS","Man poses in profile and looks left","1","true"
"ACTIONS_EVENTS","Man reclining stationary under illuminated device","1","true"
"ACTIONS_EVENTS","Man tilting head downward for the camera","1","true"
"ACTIONS_EVENTS","Man turns his head and looks left","1","true"
"ACTIONS_EVENTS","Man turns or faces to the right","1","true"
"ACTIONS_EVENTS","Man turns or holds his head to the right","1","true"
"ACTIONS_EVENTS","Man turns or holds his head toward the right","1","true"
"ACTIONS_EVENTS","Manipulating a small object with two instruments","1","true"
"ACTIONS_EVENTS","Manipulating tissue with forceps and pointed instrument","1","true"
"ACTIONS_EVENTS","Manipulating tissue-like material with forceps and a bladed tool","1","true"
"ACTIONS_EVENTS","Material applied near the face","1","true"
"ACTIONS_EVENTS","Material applied or spread near the face","1","true"
"ACTIONS_EVENTS","Medical staff applying or adjusting cotton swab near patient's eye/eyebrow area","1","true"
"ACTIONS_EVENTS","Needle inserted into skin near shoulder/neck","1","true"
"ACTIONS_EVENTS","Needle insertion into skin with hand stabilization","1","true"
"ACTIONS_EVENTS","Needle/syringe applied to cheek while roller device held near forehead","1","true"
"ACTIONS_EVENTS","No action occurring, static display","1","true"
"ACTIONS_EVENTS","No action or event visible","1","true"
"ACTIONS_EVENTS","No action shown","1","true"
"ACTIONS_EVENTS","No action shown, static document","1","true"
"ACTIONS_EVENTS","No action visibly occurring","1","true"
"ACTIONS_EVENTS","No actions or events depicted","1","true"
"ACTIONS_EVENTS","No actions or events occurring, static banners","1","true"
"ACTIONS_EVENTS","No active action shown","1","true"
"ACTIONS_EVENTS","No active event shown","1","true"
"ACTIONS_EVENTS","No active events occurring","1","true"
"ACTIONS_EVENTS","No discernible action or event","1","true"
"ACTIONS_EVENTS","No visible action","1","true"
"ACTIONS_EVENTS","Object held near forehead","1","true"
"ACTIONS_EVENTS","Object held near forehead while subject reclines","1","true"
"ACTIONS_EVENTS","Operator adjusts device touchscreen settings","1","true"
"ACTIONS_EVENTS","Operator applies a lit instrument near the forehead and temple","1","true"
"ACTIONS_EVENTS","Operator applies and repositions a handheld device","1","true"
"ACTIONS_EVENTS","Operator holds device against reclining patient's scalp","1","true"
"ACTIONS_EVENTS","Operator positions device tip against scalp/hair","1","true"
"ACTIONS_EVENTS","Operator positions handheld applicator against neck/jaw","1","true"
"ACTIONS_EVENTS","Operator positions handheld device near reclined person's face","1","true"
"ACTIONS_EVENTS","Operator presses a handheld applicator to the face","1","true"
"ACTIONS_EVENTS","Patient lying still with eyes covered","1","true"
"ACTIONS_EVENTS","Patient lying still, staff member positioned near face with gloved hand","1","true"
"ACTIONS_EVENTS","Patient positioned near device with eyes protected","1","true"
"ACTIONS_EVENTS","Patient remains still while reclined with eyes covered","1","true"
"ACTIONS_EVENTS","Person appears to be scanning in via the terminal's camera","1","true"
"ACTIONS_EVENTS","Person appears to be speaking on camera","1","true"
"ACTIONS_EVENTS","Person bending forward with hands clasped","1","true"
"ACTIONS_EVENTS","Person bending head forward for overhead photo","1","true"
"ACTIONS_EVENTS","Person bending head forward for overhead scalp view","1","true"
"ACTIONS_EVENTS","Person bends forward to expose crown","1","true"
"ACTIONS_EVENTS","Person bent forward, head lowered","1","true"
"ACTIONS_EVENTS","Person bowing head, looking downward","1","true"
"ACTIONS_EVENTS","Person bows head toward camera","1","true"
"ACTIONS_EVENTS","Person facing camera with neutral/slight expression","1","true"
"ACTIONS_EVENTS","Person facing camera, no active task","1","true"
"ACTIONS_EVENTS","Person facing camera, slight movement","1","true"
"ACTIONS_EVENTS","Person facing camera, static pose","1","true"
"ACTIONS_EVENTS","Person facing toward a draped head under light","1","true"
"ACTIONS_EVENTS","Person handling a small vial/needle-like object with gloved hands","1","true"
"ACTIONS_EVENTS","Person handling a syringe-like instrument with gloved hands","1","true"
"ACTIONS_EVENTS","Person holding a blue item near tray of instruments","1","true"
"ACTIONS_EVENTS","Person holding and adjusting a syringe-like tool","1","true"
"ACTIONS_EVENTS","Person holding and inspecting a small vial with gloved hands","1","true"
"ACTIONS_EVENTS","Person holding head bowed downward","1","true"
"ACTIONS_EVENTS","Person holding head down for a top-down photo","1","true"
"ACTIONS_EVENTS","Person holding head down for scalp photo","1","true"
"ACTIONS_EVENTS","Person holds head lowered","1","true"
"ACTIONS_EVENTS","Person holds phone to ear while reclined","1","true"
"ACTIONS_EVENTS","Person holds the head tilted downward","1","true"
"ACTIONS_EVENTS","Person holds up a sign reading 'NO'","1","true"
"ACTIONS_EVENTS","Person leaning forward, manipulating instrument at illuminated worksite","1","true"
"ACTIONS_EVENTS","Person leaning head forward","1","true"
"ACTIONS_EVENTS","Person leans forward for an overhead view","1","true"
"ACTIONS_EVENTS","Person leans forward with hair held by a band","1","true"
"ACTIONS_EVENTS","Person looks downward","1","true"
"ACTIONS_EVENTS","Person looks toward frame right","1","true"
"ACTIONS_EVENTS","Person lowers head toward camera","1","true"
"ACTIONS_EVENTS","Person lying still with eyes closed across both frames","1","true"
"ACTIONS_EVENTS","Person lying still, no hands or instruments visible","1","true"
